product_id,nlp_vector
39373,name Yoghurt volle met laagje abrikoos name_search yoghurt volle met laagje abrikoos remarks Yaourt entier abricot brands Delhaize brands_search delhaize categories melkproducten en vervangers
39374,name Fruityoghurt aardbeien name_search fruityoghurt aardbeien remarks Yaourt Ã  fruits fraise brands Milbona brands_search milbona categories melkproducten en vervangers
39375,"name Aardappelgratin met kaasgarnering name_search aardappelgratin met kaasgarnering remarks Gratin de pommes de terre au fromage brands Jumbo brands_search jumbo categories aardappelen en graanproducten, bereid gerecht"
39376,name Gouda jong belegen name_search gouda jong belegen remarks Gouda Jeune affinÃ© brands Molenland brands_search molenland categories melkproducten en vervangers
39377,name Gouda light 30+ name_search gouda light 30+ remarks Gouda light 30+ brands Kaptein brands_search kaptein categories melkproducten en vervangers
39378,name Plantaardige wokstukjes Oosterse stijl name_search plantaardige wokstukjes oosterse stijl remarks Plantaardige wokstukjes Oosterse stijl brands Jumbo brands_search jumbo categories vlees vis ei en vleesvervanger
39379,name Vegetarische kipstukjes name_search vegetarische kipstukjes remarks Morceaux de poulet vÃ©gÃ©tarien brands Jumbo brands_search jumbo categories vlees vis ei en vleesvervanger
39380,name Amsterdamse dwarsliggers zoetzuur name_search amsterdamse dwarsliggers zoetzuur remarks Amsterdamse dwarsliggers zoetzuur brands Familie Kesbeke brands_search familie kesbeke categories groenten
39381,name Krieken (in glas) name_search krieken (in glas) remarks Cerises Griottes (en bocal) brands Carrefour brands_search carrefour categories fruit
39382,name Gouda jong (30 % vet) in sneden name_search gouda jong (30 % vet) in sneden remarks Gouda jeune (30 % MG) en tranches brands Carrefour brands_search carrefour categories melkproducten en vervangers
39383,name Gouda Holland jong (30% vet) name_search gouda holland jong (30% vet) remarks Gouda Holland jeune (30% MG) brands Carrefour brands_search carrefour categories melkproducten en vervangers
39384,name Gouda jong belegen (blokjes) name_search gouda jong belegen (blokjes) remarks Gouda jeune reposÃ© (cubes) brands Everyday brands_search everyday categories melkproducten en vervangers
39385,name La LaitiÃ¨re crÃ¨me aux oeufs vanillesmaak name_search la laitiere creme aux oeufs vanillesmaak remarks La LaitiÃ¨re crÃ¨me aux oeufs saveur vanille brands NestlÃ© brands_search nestle categories melkproducten en vervangers
39386,name La LaitiÃ¨re pudding vanille van Madagascar name_search la laitiere pudding vanille van madagascar remarks La LaitiÃ¨re pudding Ã  la vanille de Madagascar brands NestlÃ© brands_search nestle categories melkproducten en vervangers
39387,name Roomboter gevulde koeken met banketspijs name_search roomboter gevulde koeken met banketspijs remarks Roomboter gevulde koeken met banketspijs brands Albert Heijn brands_search albert heijn categories extra
39388,name Nectar limoen name_search nectar limoen remarks Nectar citron vert brands Ethiquable brands_search ethiquable categories dranken
39389,"name Plantaardige burger original name_search plantaardige burger original remarks Galettes vÃ©gÃ©tales original synonyms halal, vegan, vleesvervanger brands Beyond burger brands_search beyond burger categories vlees vis ei en vleesvervanger"
39390,name Fruitmunten suikervrij (met stevia) name_search fruitmunten suikervrij (met stevia) remarks Fruitmunten sans sucre (avec stevia) brands Klene brands_search klene categories extra
39391,"name Quick Milk Magic Sipper chocolade name_search quick milk magic sipper chocolade remarks Quick Milk Magic Sipper chocolat brands Conaxess trade norway, Quick Milk brands_search conaxess trade norway, quick milk categories extra"
39392,name Thee Orange & Lemon Organic Infusion (theezakjes) name_search thee orange & lemon organic infusion (theezakjes) remarks ThÃ© Orange & Lemon Organic Infusion synonyms theezakje brands Clipper brands_search clipper categories dranken
39393,"name Balisto honing amandel name_search balisto honing amandel remarks Balisto miel amandes synonyms koek, koek met chocolade brands Balisto brands_search balisto categories extra"
39394,"name Nutella choco Plant-Based name_search nutella choco plant-based remarks Nutella choco Plant-Based synonyms choco, chocoladepasta brands Ferrero brands_search ferrero categories broodbeleg, extra"
39395,name Coconut water name_search coconut water remarks Coconut water brands Tropico brands_search tropico categories dranken
39396,name Hot Chicken Flavour Ramen Noodles Cheese Flavour name_search hot chicken flavour ramen noodles cheese flavour remarks Hot Chicken Flavour Ramen Noodles Cheese Flavour brands Samyang brands_search samyang categories bereid gerecht
39397,"name Schar Noccioli (wafel) (glutenvrij) name_search schar noccioli (wafel) (glutenvrij) remarks Schar Noccioli (gaufre) (sans gluten) synonyms glutenvrij, wafel brands SchÃ¤r brands_search schar categories extra"
39398,name Ice tea green zero sugar name_search ice tea green zero sugar remarks Ice tea green zero sugar synonyms frisdrank met zoetstoffen brands Freeway brands_search freeway categories dranken
39399,name Appel Granny Smith name_search appel granny smith remarks Pomme Granny Smith categories fruit
39400,name Boterhamsalade kip curry name_search boterhamsalade kip curry remarks Poulet curry Ã  tartiner brands Everyday brands_search everyday categories broodbeleg
39401,name Emmental franÃ§ais geraspte kaas name_search emmental francais geraspte kaas remarks Fromage Emmental franÃ§ais rÃ¢pÃ© synonyms gemalen kaas brands ChÃªne d'argent brands_search chene dargent categories melkproducten en vervangers
39402,name Boursin cuisine knoflook en fijne kruiden name_search boursin cuisine knoflook en fijne kruiden remarks Boursin cuisine ail et fines herbes synonyms zachte kaas brands Boursin brands_search boursin categories melkproducten en vervangers
39403,name Sandwichbrood 11 granen en zaden name_search sandwichbrood 11 granen en zaden remarks Pain sandwich 11 graines et cÃ©rÃ©ales synonyms bruin brood brands Jacquet brands_search jacquet categories aardappelen en graanproducten
39404,name Erwten en wortelen extra fijn (blik) name_search erwten en wortelen extra fijn (blik) remarks Petits pois et carottes extra fins (conserve) brands Delhaize brands_search delhaize categories groenten
39405,name Tonijnstuckken in Olijfolie name_search tonijnstuckken in olijfolie brands Princes brands_search princes
39406,name Prince Maxi Gourmand chocoladesmaak name_search prince maxi gourmand chocoladesmaak remarks Prince Maxi Gourmand goÃ»t chocolat synonyms koek brands LU brands_search lu categories extra
39407,name Tostiham (gekookte ham) name_search tostiham (gekookte ham) remarks Jambon cuit - Tostiham brands Albert Heijn brands_search albert heijn categories vlees vis ei en vleesvervanger
39408,name Franse friet Super Crunch name_search franse friet super crunch remarks Frites FranÃ§ais Super Crunch synonyms frieten brands Aviko brands_search aviko categories aardappelen en graanproducten
39409,name Tonijnstukken in water (blik) name_search tonijnstukken in water (blik) remarks Thon au naturel (conserve) synonyms vis in blik categories vlees vis ei en vleesvervanger
39410,name Vriesverse blauwe bessen name_search vriesverse blauwe bessen remarks Myrtilles (surgelÃ©es) brands Jumbo brands_search jumbo categories fruit
39411,name Frambozen en blauwe bessen (vers) name_search frambozen en blauwe bessen (vers) remarks Framboises et myrtilles brands Jumbo brands_search jumbo categories fruit
39412,name Krieltjes mini name_search krieltjes mini remarks Krieltjes mini brands Albert Heijn brands_search albert heijn categories aardappelen en graanproducten
39413,name Heidelbeeren name_search heidelbeeren
39414,name Kip zoet-zuur met rijst name_search kip zoet-zuur met rijst remarks Poulet Aigre doux brands Traiteur brands_search traiteur categories bereid gerecht
39415,name Peultjes Sugarsnaps name_search peultjes sugarsnaps remarks Pois Sugar snap synonyms suikerwt brands Albert Heijn brands_search albert heijn categories groenten
39416,name Ricola citroenmelisse name_search ricola citroenmelisse remarks Ricola citron-mÃ©lisse synonyms muntje brands Ricola brands_search ricola categories extra
39417,name Damhert speculaas Vlamingskes name_search damhert speculaas vlamingskes remarks Damhert spÃ©culoos Vlamingskes synonyms speculoos brands Damhert  nutrition brands_search damhert  nutrition categories extra
39418,name Protein bar stracciatella name_search protein bar stracciatella remarks Protein bar stracciatella synonyms eiwitreep brands IronMaxx Nutrition brands_search ironmaxx nutrition categories sportvoeding
39419,name Whey protein shake vanillesmaak name_search whey protein shake vanillesmaak remarks Whey protein shake vanillesmaak brands Albert Heijn brands_search albert heijn categories sportvoeding
39420,"name Ovenfriet zoete aardappel name_search ovenfriet zoete aardappel remarks Patate douce frite au four brands Albert Heijn brands_search albert heijn categories aardappelen en graanproducten, groenten"
39421,"name Zoete aardappel spread chili madras name_search zoete aardappel spread chili madras remarks Patate douce spread au chili madras brands Albert Heijn, Delhaize brands_search albert heijn, delhaize categories broodbeleg"
39422,name Aardappelnootjes name_search aardappelnootjes remarks Noix de pomme de terre brands Gourmet brands_search gourmet categories aardappelen en graanproducten
39423,name Aardappelschijfjes voorgekookt name_search aardappelschijfjes voorgekookt remarks Tranches de pommes de terre prÃ©cuits brands onbekend brands_search onbekend categories aardappelen en graanproducten
39424,name Stroopwafels name_search stroopwafels remarks Gaufrettes au sirop brands Boni brands_search boni categories extra
39425,name Yoghurt zwarte kersen (L) name_search yoghurt zwarte kersen (l) remarks Yaourt cerise noire brands onbekend brands_search onbekend categories melkproducten en vervangers
39426,name Havermout Pecan hazelnoten en schilfers chocolade name_search havermout pecan hazelnoten en schilfers chocolade remarks Avoine pecan and hazelnuts brands Karma brands_search karma categories aardappelen en graanproducten
39427,name Kriket high protein bar coconut and dark chocolat name_search kriket high protein bar coconut and dark chocolat remarks Kriket high protein bar coconut and dark chocolat synonyms eiwitreep brands Kriket brands_search kriket categories sportvoeding
39428,name Kipburger name_search kipburger remarks Hamburger poulet brands Delhaize brands_search delhaize categories vlees vis ei en vleesvervanger
39429,name Avocado kip bacon name_search avocado kip bacon brands Albert Heijn brands_search albert heijn
39430,"name CrÃ©mepatÃ© name_search cremepate remarks PÃ¢tÃ© Ã  la crÃ¨me synonyms pate brands Albert Heijn brands_search albert heijn categories broodbeleg, vlees vis ei en vleesvervanger"
39431,name Kwark Perzik Romige name_search kwark perzik romige remarks Fromage frais pÃªche crÃ¨me brands Jumbo brands_search jumbo categories melkproducten en vervangers
39432,name Frangitarte name_search frangitarte remarks Frangitarte synonyms frangipane brands Poppies brands_search poppies categories extra
39433,name Abrikozenkoek name_search abrikozenkoek remarks Biscuit d'abricots synonyms gebak brands Poppies brands_search poppies categories extra
39434,name Koek met pure chocolade Choco Leibniz name_search koek met pure chocolade choco leibniz remarks GÃ¢teau au chocolat noir Choco Leibniz synonyms koek brands Bahlsen brands_search bahlsen categories extra
39435,name Gebakken uitjes name_search gebakken uitjes remarks Oignons frits brands Albert Heijn brands_search albert heijn categories groenten
39436,name Avocado Mayo name_search avocado mayo remarks Avocado Mayo brands Soilmates brands_search soilmates categories extra
39437,name Kop soep champignon name_search kop soep champignon remarks Kop soep champignon synonyms soep brands Albert Heijn brands_search albert heijn categories dranken
39438,name Kipfilet champignon (vleeswaren) name_search kipfilet champignon (vleeswaren) remarks Filet de poulet au champignon brands Colruyt brands_search colruyt categories vlees vis ei en vleesvervanger
39439,name Smashed avocado name_search smashed avocado remarks Smashed avocado brands Albert Heijn brands_search albert heijn categories fruit
39440,name Roerbakmix champignon name_search roerbakmix champignon remarks MÃ©lange pour sautÃ© de champignons synonyms wokmix brands Jumbo brands_search jumbo categories groenten
39441,name Wokmix champignon name_search wokmix champignon remarks Melange pour wok champignon brands Saladinettes brands_search saladinettes categories groenten
39442,name Koek Doradas al horno sin azÃºcares name_search koek doradas al horno sin azucares remarks Biscuit Doradas al horno sin azÃºcares synonyms koek brands GullÃ³n brands_search gullon categories extra
39443,"name Koek sandwichkoekjes gevuld met chocoladecrÃ¨me (glutenvrij) name_search koek sandwichkoekjes gevuld met chocoladecreme (glutenvrij) remarks Biscuits Sandwich chocolate (sans gluten) synonyms glutenvrij, koek, sans gluten brands GullÃ³n brands_search gullon categories extra"
39444,name Croc kip champignon burger gepaneerd name_search croc kip champignon burger gepaneerd remarks Croc poulet champignon burger synonyms kipburger brands Delhaize brands_search delhaize categories vlees vis ei en vleesvervanger
39445,name Flapjes kip champignons kaas name_search flapjes kip champignons kaas remarks CrÃªpes poulet champignon fromage brands Chimay brands_search chimay
39446,name Roomsoep champignons name_search roomsoep champignons remarks VeloutÃ© champignons synonyms soep brands Gourmet brands_search gourmet categories dranken
39447,name Risotto kip en champignons name_search risotto kip en champignons remarks Risotto de poulet et champignons brands Nutrisaveurs brands_search nutrisaveurs categories bereid gerecht
39448,name Roerbakmix champignons name_search roerbakmix champignons remarks MÃ©lange pour sautÃ© de champignons synonyms wokmix brands onbekend brands_search onbekend categories groenten
39449,name Chocolade wit (met stevia) name_search chocolade wit (met stevia) remarks Chocolat blanc (avec stevia) synonyms chocolade met stevia brands Steviala brands_search steviala categories extra
39450,name Slagroomsoesjes name_search slagroomsoesjes remarks Choux Ã  la crÃ¨me chantilly synonyms gebak brands Jumbo brands_search jumbo categories extra
39451,name Kalkoenlapje name_search kalkoenlapje remarks Escalopes de dinde brands Lidl brands_search lidl categories vlees vis ei en vleesvervanger
39452,name Suikerbroodje vers name_search suikerbroodje vers remarks Pain au sucre brands La Lorraine brands_search la lorraine categories aardappelen en graanproducten
39453,name Lasagnebladen pompoen name_search lasagnebladen pompoen remarks Feuilles de lasagnes de courge brands Delhaize brands_search delhaize categories aardappelen en graanproducten
39454,name Koffiemelk volle Goudband name_search koffiemelk volle goudband remarks CrÃ¨me entiÃ¨re lait Ã©vaporÃ© Goudband brands Friesche vlag brands_search friesche vlag categories melkproducten en vervangers
39455,name Rijstmeel wit bio name_search rijstmeel wit bio remarks Farine de riz blanc bio brands Boni brands_search boni categories aardappelen en graanproducten
39456,name Spread curry vegan name_search spread curry vegan remarks Salade Ã  tartiner vÃ©gane au curry brands Boni brands_search boni categories broodbeleg
39457,name Toast volkoren name_search toast volkoren remarks Toast complet brands Harry's brands_search harrys categories aardappelen en graanproducten
39458,"name Vleessalade ""Feinste KrÃ¤uter"" name_search vleessalade ""feinste krauter"" remarks Fleischsalat ""Feinste KrÃ¤uter"" synonyms vleessalade brands Walter Popps brands_search walter popps categories broodbeleg, vlees vis ei en vleesvervanger"
39459,name Chocoladewafel spelt name_search chocoladewafel spelt remarks Gaufre chocolat Ã©peautre brands Biscovit brands_search biscovit categories extra
39460,name Gekookte ham name_search gekookte ham remarks Jambon cuit brands Dulano brands_search dulano categories vlees vis ei en vleesvervanger
39461,name Gekookte hamblokjes name_search gekookte hamblokjes remarks Jambon cuit brands Lidl brands_search lidl categories vlees vis ei en vleesvervanger
39462,name Crispbread original name_search crispbread original remarks Crispbread original synonyms cracker brands Ryvita brands_search ryvita categories aardappelen en graanproducten
39463,name Twister fries name_search twister fries remarks Twister fries brands Lamb Weston brands_search lamb weston categories aardappelen en graanproducten
39464,name Gekookte Hamblokjes name_search gekookte hamblokjes remarks Jambon cuit brands onbekend brands_search onbekend categories vlees vis ei en vleesvervanger
39465,"name Allumettes oven frieten name_search allumettes oven frieten remarks Allumettes four frites synonyms frieten, ovenfrieten brands MC CAIN brands_search mc cain categories aardappelen en graanproducten"
39466,name Gouda kaas oud name_search gouda kaas oud remarks Gouda fromage vieux brands Boni brands_search boni categories melkproducten en vervangers
39467,name Riz tartare rijst zalm avocado en sesamzaadjes name_search riz tartare rijst zalm avocado en sesamzaadjes remarks Riz tartare riz vinaigre saumon avocat graines de sÃ©same brands Sushi Gourmet brands_search sushi gourmet categories bereid gerecht
39468,name Cracker Original Crisp name_search cracker original crisp remarks Cracker Original Crisp synonyms cracker brands Wasa brands_search wasa categories aardappelen en graanproducten
39469,name Sandwich Cheese and chives name_search sandwich cheese and chives remarks Sandwich Cheese and chives synonyms cracker brands Wasa brands_search wasa categories aardappelen en graanproducten
39470,name Cracker Goudbruin graham name_search cracker goudbruin graham remarks Cracker Goudbruin graham synonyms cracker brands Wasa brands_search wasa categories aardappelen en graanproducten
39471,name Crystal clear citroen  koolzuurhoudende drank met zoetstoffen name_search crystal clear citroen  koolzuurhoudende drank met zoetstoffen remarks Crystal clear lemon synonyms frisdrank met zoetstoffen brands Crystal Clear brands_search crystal clear categories dranken
39472,name Gekookte ham name_search gekookte ham remarks Jambon cuit brands Carrefour brands_search carrefour categories vlees vis ei en vleesvervanger
39473,name Krokante tarwetoast name_search krokante tarwetoast remarks Tartines grillÃ©es au froment synonyms cracker brands Delhaize brands_search delhaize categories aardappelen en graanproducten
39474,name Margarine light om te smeren (30% vet) name_search margarine light om te smeren (30% vet) remarks Margarine light Ã  tartiner Ã  l'huile de tournesol brands Vita D'or brands_search vita dor categories smeer- en bereidingsvet
39475,name Cracker integrale name_search cracker integrale remarks Tartine croustillante complÃ©te synonyms cracker brands Wasa brands_search wasa categories aardappelen en graanproducten
39476,name Saus Piri Piri  zero sugar added name_search saus piri piri  zero sugar added remarks Sauce Piri Piri zero sugar added synonyms saus brands Verstegen brands_search verstegen categories extra
39477,name Pasta Zoo (ongekookt) name_search pasta zoo (ongekookt) remarks Pasta Zoo (non cuit) synonyms witte pasta brands Carrefour Bio brands_search carrefour bio categories aardappelen en graanproducten
39478,name Perrier perziksmaak name_search perrier perziksmaak remarks Perrier saveur peche synonyms water met smaak brands Maison Perrier brands_search maison perrier categories dranken
39479,name London Dry Gin (43% alcohol) name_search london dry gin (43% alcohol) remarks London Dry Gin (43% alcool) brands Tanqueray brands_search tanqueray categories alcohol
39480,name Spekkelbrood name_search spekkelbrood remarks Pain spekkel brands Boni brands_search boni categories aardappelen en graanproducten
39481,name Churros name_search churros remarks Churros brands Sol&Mar brands_search sol&mar categories extra
39482,name Tiramisu snack name_search tiramisu snack remarks Tiramisu snack brands MidÃ¬ Casalini brands_search midi casalini categories extra
39483,"name Snoep Cola Pepâ€™s name_search snoep cola peps remarks Bonbons Cola Pep's synonyms halal, suikersnoep brands Samia brands_search samia categories extra"
39484,name Snoep piquants name_search snoep piquants remarks Bonbons piquants synonyms suikersnoep brands Samia brands_search samia categories extra
39485,name Frambozenkonfijt met lychee name_search frambozenkonfijt met lychee remarks Confit de framboise avec lycher brands Delicieux brands_search delicieux categories extra
39486,name Cheese Flavour Buldak Hot Chicken Flavour Ramen name_search cheese flavour buldak hot chicken flavour ramen remarks Cheese Flavour Buldak Hot Chicken Flavour Ramen categories bereid gerecht
39487,"name Belgian Chocolade lavacake name_search belgian chocolade lavacake remarks Belgian Chocolate Lava Cake synonyms cake, muffins brands Beldessert brands_search beldessert categories extra"
39488,name Chips Sea salt and crushed black pepper name_search chips sea salt and crushed black pepper remarks Chips Sea salt and crushed black pepper synonyms chips brands Deluxe brands_search deluxe categories extra
39489,name Skyr natuur name_search skyr natuur remarks Skyr nature brands Danone brands_search danone categories melkproducten en vervangers
39490,name Schilfertruffel melkchocolade name_search schilfertruffel melkchocolade remarks Cupido Truffel chocolat au lait brands Cupido brands_search cupido categories extra
39491,name Koek met hazelnootcrÃ¨me vulling name_search koek met hazelnootcreme vulling remarks GÃ¢teau fourrÃ© Ã  la crÃ¨me de noisettes synonyms koek brands Biscotto brands_search biscotto categories extra
39492,name Yoghurt squeezy aardbei name_search yoghurt squeezy aardbei remarks Yaourt squeezy fraise brands Milbona brands_search milbona categories melkproducten en vervangers
39493,name Spelt gepoft name_search spelt gepoft remarks Ã‰peautre soufflÃ© synonyms gepofte spelt brands Smaakt brands_search smaakt categories aardappelen en graanproducten
39494,name Boter ongezouten name_search boter ongezouten remarks Beurre de laiterie doux brands Carrefour brands_search carrefour categories smeer- en bereidingsvet
39495,name Baked squeezed pretzels tomatoes and herbs name_search baked squeezed pretzels tomatoes and herbs remarks Baked squeezed pretzels tomatoes and herbs brands Elephant brands_search elephant categories extra
39496,name Filo vellen name_search filo vellen remarks Feuilles de Filo synonyms bladerdeeg brands Carrefour brands_search carrefour categories aardappelen en graanproducten
39497,name Croissant chocolade-hazelnootvulling name_search croissant chocolade-hazelnootvulling remarks Croissants fourrÃ©s chocolat-noisettes brands Boni brands_search boni categories extra
39498,name Kipburger name_search kipburger remarks Burger de poulet brands Jumbo brands_search jumbo categories vlees vis ei en vleesvervanger
39499,name Doperwten en wortelen extra fijn (in glas) name_search doperwten en wortelen extra fijn (in glas) remarks Petits pois et jeunes carottes trÃ¨s fins (en bocale) synonyms wortelen en erwten brands Jumbo brands_search jumbo categories groenten
39500,name Seizoenskoek hart (sandwich) name_search seizoenskoek hart (sandwich) remarks Coeur brioche synonyms sandwich brands La Lorraine brands_search la lorraine categories aardappelen en graanproducten
39501,name Stokbrood wit (om af te bakken) glutenvrij name_search stokbrood wit (om af te bakken) glutenvrij remarks Baguettes blanche (sans gluten) synonyms glutenvrij brands Schnitzer brands_search schnitzer categories aardappelen en graanproducten
39502,name Baby reepje bosbessmaak (vanaf 12 maanden) name_search baby reepje bosbessmaak (vanaf 12 maanden) remarks Baby reepje bosbessmaak (vanaf 12 maanden) synonyms babyvoeding brands NestlÃ© brands_search nestle categories extra
39503,name Fruitsap vers ananas meloen mango name_search fruitsap vers ananas meloen mango remarks Chefs select jus frais ananas melon mangue synonyms vruchtensap brands Chef select brands_search chef select categories dranken
39504,"name Kip samourai broodbeleg name_search kip samourai broodbeleg remarks Poulet samourai synonyms boterhamsalade brands Chef select brands_search chef select categories broodbeleg, vlees vis ei en vleesvervanger"
39505,name Pesto calabrese name_search pesto calabrese remarks Pesto calabrese brands bertolli brands_search bertolli categories extra
39506,name Sperziebonen extra fijn (diepvries) name_search sperziebonen extra fijn (diepvries) remarks Haricots verts extra fins (congelÃ©s) brands Delhaize brands_search delhaize categories groenten
39507,name Vicks VapoPlus eucalyptus (met polyolen) name_search vicks vapoplus eucalyptus (met polyolen) remarks Vicks VapoPlus eucalyptus (avec polyols) synonyms muntje brands Vicks brands_search vicks categories extra
39508,name DÃ©liSoup Tomatensoep met pasta-kippenballetjes name_search delisoup tomatensoep met pasta-kippenballetjes remarks DÃ©liSoup Soupe Ã  la tomate avec pÃ¢tes et boulettes de volaille synonyms tomatensoep brands Liebig brands_search liebig categories dranken
39509,name Rijstwafel volkoren gezouten name_search rijstwafel volkoren gezouten remarks Galette de riz avec sel synonyms rijstkoek brands De notenshop brands_search de notenshop categories aardappelen en graanproducten
39510,"name Notenpasta gemengd vers name_search notenpasta gemengd vers remarks PÃ¢te de noix mÃ©langÃ©e brands De notenshop brands_search de notenshop categories broodbeleg, noten en zaden"
39511,name Kervelsoep name_search kervelsoep remarks Potage au cerfeuil synonyms soep brands La soupe brands_search la soupe categories dranken
39512,"name Verse kaas volle (7,8% vet) name_search verse kaas volle (7,8% vet) remarks Fromage frais entier (7,8% MG) synonyms witte kaas brands Baltais brands_search baltais categories melkproducten en vervangers"
39513,"name Maaltijd Hamburger, BBQ saus, aardappelen, wortelen en erwten name_search maaltijd hamburger, bbq saus, aardappelen, wortelen en erwten remarks Repas Hamburger, sauce BBQ, pommes de terres, carottes et petits pois brands Boni Selection brands_search boni selection categories bereid gerecht"
39514,name Ice tea pÃªche name_search ice tea peche remarks Ice tea pÃªche
39515,"name Snoepjes zacht smaken citroen, sinaasappel, framboos en kers name_search snoepjes zacht smaken citroen, sinaasappel, framboos en kers remarks Bonbons tendres gout fruits, citron orange framboise cerise synonyms bolletje, candy, snoep, snoepje brands Carrefour brands_search carrefour categories extra"
39516,name Marquisette koek met chocolade uiteinden name_search marquisette koek met chocolade uiteinden remarks Marquisette Biscuit nature enrobÃ© au chocolat synonyms koek met chocolade brands Delacre brands_search delacre categories extra
39517,name Havermout porties banaansmaak name_search havermout porties banaansmaak remarks Flocons d'avoine saveur banane brands Jumbo brands_search jumbo categories aardappelen en graanproducten
39518,name Lions koekjes mini name_search lions koekjes mini remarks Lions biscuits mini synonyms koek brands Delhaize brands_search delhaize categories extra
39519,"name Porridge chocolade en hazelnoten name_search porridge chocolade en hazelnoten remarks Porridge chocolate et noisettes synonyms havermout, ontbijtgranen brands Delhaize brands_search delhaize categories aardappelen en graanproducten"
39520,name Penne volkoren op basis van bruine rijst (ongekookt) name_search penne volkoren op basis van bruine rijst (ongekookt) remarks Penne blÃ© complet base de riz complet (non cuit) brands Felicia brands_search felicia categories aardappelen en graanproducten
39521,name Pannenkoeken naturel name_search pannenkoeken naturel remarks CrÃªpes nature brands Jumbo brands_search jumbo categories aardappelen en graanproducten
39522,name Mayonaise Smaakmakers name_search mayonaise smaakmakers remarks Mayonnaise synonyms saus brands Trophy smaakmakers brands_search trophy smaakmakers categories extra
39523,name Mayonaise met eieren name_search mayonaise met eieren remarks Mayonnaise aux oeufs synonyms saus brands kania brands_search kania categories extra
39524,name Mayonaise traditioneel name_search mayonaise traditioneel remarks Mayonnaise traditionele synonyms saus brands Vandemoortele brands_search vandemoortele categories extra
39525,name Alpro pudding lemon cheese cake name_search alpro pudding lemon cheese cake remarks Alpro pudding lemon cheese cake brands Alpro brands_search alpro categories melkproducten en vervangers
39526,name Koek paprika name_search koek paprika remarks Biscuits paprika synonyms koek brands Crumbel brands_search crumbel categories extra
39527,"name Bier Hertog Jan (5,1% alcohol) name_search bier hertog jan (5,1% alcohol) remarks BiÃ¨re Hertog Jan (5,1% alcool) brands Hertog Jan brands_search hertog jan categories alcohol"
39528,name Ijsroom Cookie Crumble name_search ijsroom cookie crumble remarks Glace Cookie Crumble synonyms roomijs brands Hertog brands_search hertog categories extra
39529,"name Bier tripel Hertog Jan (8,5% alcohol) name_search bier tripel hertog jan (8,5% alcohol) remarks BiÃ¨re tripel Hertog Jan (8,5% alcool) brands Hertog Jan brands_search hertog jan categories alcohol"
39530,name Bagels sesame name_search bagels sesame remarks Bagels de sÃ©same brands New York Bakery brands_search new york bakery categories extra
39531,name Verse fruitkaas Petit Bio name_search verse fruitkaas petit bio remarks Fromage frais Petit Bio Fruits brands Nova brands_search nova categories melkproducten en vervangers
39532,"name Daim Ijsroom name_search daim ijsroom remarks Glace Daim synonyms creme glacee, glace, ijsroom, roomijs brands Daim brands_search daim categories extra"
39533,name Pasta dinosaurus (ongekookt) name_search pasta dinosaurus (ongekookt) remarks Dinosaurs organic pasta pÃ¢tes blÃ© dur (non cuit) brands Biokey brands_search biokey categories aardappelen en graanproducten
39534,name Minarine Bellasan Light name_search minarine bellasan light remarks Minarine Bellasan Light synonyms smeervet 25% brands Bellasana brands_search bellasana categories smeer- en bereidingsvet
39535,name Becel Minarine Light (30% vet) name_search becel minarine light (30% vet) remarks Becel Minarine Light (30% MG) synonyms smeervet 30% brands Becel brands_search becel categories smeer- en bereidingsvet
39536,name Pesto Verde met basilicum bio name_search pesto verde met basilicum bio remarks Pesto Verde au basilic bio brands Boni Bio brands_search boni bio categories extra
39537,name Salami Fulya Dilim Tavuk (kip-kalkoen kookworst gerookt) name_search salami fulya dilim tavuk (kip-kalkoen kookworst gerookt) remarks Salami Fulya Dilim Tavuk synonyms kookworst brands Fulya brands_search fulya categories vlees vis ei en vleesvervanger
39538,name Triple kasteelbier (11% alcohol) name_search triple kasteelbier (11% alcohol) remarks Triple Kasteel (11% alcool) synonyms blond bier brands Kasteel brands_search kasteel categories alcohol
39539,name Kaas Viking Blue 50+ name_search kaas viking blue 50+ remarks Fromage Viking Blue 50+ brands Albert Heijn brands_search albert heijn categories melkproducten en vervangers
39540,name Mascarpone name_search mascarpone remarks Mascarpone brands Albert Heijn brands_search albert heijn categories melkproducten en vervangers
39541,name Honey Rings Cereal name_search honey rings cereal remarks Honey Rings Cereal synonyms ontbijtgranen brands Golden bridge brands_search golden bridge categories aardappelen en graanproducten
39542,name Krokante muesli appel name_search krokante muesli appel remarks Muesli croustillant pomme synonyms ontbijtgranen brands Golden bridge brands_search golden bridge categories aardappelen en graanproducten
39543,name Mascarpone name_search mascarpone remarks Mascarpone brands Milbona brands_search milbona categories melkproducten en vervangers
39544,name Salami puur varken name_search salami puur varken remarks Salami pur porc brands Herta brands_search herta categories vlees vis ei en vleesvervanger
39545,name Digestive koek 0% suiker name_search digestive koek 0% suiker remarks Digestive biscuit 0% sucre synonyms koek brands Albert Heijn brands_search albert heijn categories extra
39546,"name Digestive koek met pure chocolade name_search digestive koek met pure chocolade remarks Digestive koek met pure chocolade synonyms koek brands McVitie's, Verkade brands_search mcvities, verkade categories extra"
39547,name Digestive Choc name_search digestive choc brands SchÃ¤r brands_search schar
39548,name Krieltjes mini name_search krieltjes mini remarks Mini grenailles brands Delhaize brands_search delhaize categories aardappelen en graanproducten
